,member_id,transaction_count,interval_avg,elapsed_days,amount_total,amount_transaction_avg,class_total,week_count,weekMorning_count,weekEvening_count,weekNorm_count,weekend_count,weekMorning_amount,weekEvening_amount,weekNorm_amount,weekend_amunt,attrition
1765,4900.0,3.0,2.6666666666666665,3.0,291.91999999999996,97.30666666666666,19.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,141.03,150.89000000000001,1.0
1766,1917.0,3.0,3.3333333333333335,3.0,43.59,14.530000000000001,6.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,43.59,0.0,0.0
1767,8095.0,10.0,2.5,3.0,747.66,74.76599999999999,31.0,4.0,0.0,0.0,4.0,6.0,0.0,0.0,199.62,548.04,0.0
1768,6559.0,6.0,4.833333333333333,2.0,738.8799999999999,123.14666666666665,18.0,5.0,1.0,0.0,1.0,4.0,159.67000000000002,0.0,192.13000000000002,387.08000000000004,0.0
1769,745.0,5.0,6.0,2.0,240.65,48.13,11.0,5.0,1.0,0.0,0.0,4.0,22.55,0.0,0.0,218.1,0.0
1770,8606.0,6.0,4.666666666666667,2.0,339.05,56.50833333333333,13.0,4.0,0.0,2.0,3.0,1.0,0.0,192.9,101.16,44.989999999999995,0.0
1771,6855.0,1.0,2.0,2.0,13.5,13.5,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.5,0.0
1772,7581.0,2.0,4.0,2.0,42.870000000000005,21.435000000000002,7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,42.870000000000005,0.0
1773,8340.0,1.0,2.0,2.0,92.85000000000001,92.85000000000001,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.85000000000001,1.0
1774,4660.0,2.0,1.5,2.0,122.39,61.195,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,45.57000000000001,76.82000000000001,0.0
1775,7909.0,2.0,8.0,2.0,126.41999999999999,63.209999999999994,10.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,126.41999999999999,0.0
1776,1505.0,1.0,2.0,2.0,515.36,515.36,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,515.36,1.0
1777,3964.0,3.0,7.333333333333333,3.0,449.60999999999996,149.86999999999998,22.0,3.0,0.0,2.0,0.0,1.0,0.0,264.44,0.0,185.17,0.0
1778,6253.0,6.0,3.6666666666666665,3.0,797.3000000000001,132.88333333333335,33.0,4.0,0.0,5.0,0.0,1.0,0.0,683.4300000000001,0.0,113.87,0.0
1779,3345.0,5.0,6.0,3.0,618.5799999999999,123.71599999999998,25.0,5.0,0.0,2.0,1.0,2.0,0.0,205.42,63.81000000000001,349.34999999999997,0.0
1780,7115.0,8.0,3.875,3.0,1107.6099999999997,138.45124999999996,30.0,4.0,0.0,1.0,5.0,2.0,0.0,169.8,716.11,221.70000000000002,1.0
1781,4571.0,5.0,4.6,3.0,981.69,196.33800000000002,9.0,3.0,0.0,3.0,0.0,2.0,0.0,948.1,0.0,33.589999999999996,0.0
1782,7901.0,4.0,0.75,3.0,278.74,69.685,9.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,278.74,0.0,1.0
1783,381.0,5.0,1.6,3.0,503.61999999999995,100.72399999999999,12.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,295.49,208.13000000000002,0.0
1784,2361.0,2.0,1.5,3.0,317.8999999999999,158.94999999999996,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,317.8999999999999,0.0,0.0
1785,5964.0,23.0,1.3478260869565217,2.0,355.86,15.472173913043479,17.0,5.0,16.0,0.0,3.0,4.0,274.11,0.0,29.96,51.790000000000006,0.0
1786,9508.0,3.0,6.0,2.0,107.67,35.89,9.0,2.0,2.0,0.0,0.0,1.0,77.59,0.0,0.0,30.080000000000002,0.0
1787,552.0,4.0,4.5,2.0,493.98,123.495,9.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,452.46000000000004,41.519999999999996,1.0
1788,8496.0,1.0,2.0,2.0,137.39,137.39,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,137.39,0.0
1789,6555.0,2.0,8.5,3.0,149.21,74.605,15.0,2.0,0.0,2.0,0.0,0.0,0.0,149.21,0.0,0.0,0.0
1790,4102.0,2.0,8.0,3.0,139.64999999999998,69.82499999999999,17.0,2.0,0.0,1.0,0.0,1.0,0.0,73.68,0.0,65.97,0.0
1791,9088.0,6.0,4.833333333333333,3.0,338.14,56.35666666666666,15.0,5.0,0.0,5.0,0.0,1.0,0.0,274.24,0.0,63.9,0.0
1792,7637.0,12.0,2.5833333333333335,3.0,575.7099999999999,47.97583333333333,40.0,5.0,0.0,9.0,1.0,2.0,0.0,457.79,30.36,87.56,0.0
1793,3051.0,3.0,9.666666666666666,3.0,1020.5799999999999,340.1933333333333,19.0,2.0,0.0,1.0,0.0,2.0,0.0,362.79999999999995,0.0,657.78,0.0
1794,6599.0,3.0,3.3333333333333335,3.0,398.36999999999995,132.79,14.0,2.0,0.0,3.0,0.0,0.0,0.0,398.36999999999995,0.0,0.0,0.0
1795,4003.0,2.0,14.0,3.0,365.01000000000005,182.50500000000002,20.0,2.0,0.0,2.0,0.0,0.0,0.0,365.01000000000005,0.0,0.0,0.0
1796,9804.0,5.0,6.2,3.0,49.34,9.868,4.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,49.34,0.0,0.0
1797,8117.0,8.0,2.25,3.0,430.96,53.87,15.0,3.0,0.0,2.0,6.0,0.0,0.0,174.92000000000002,256.03999999999996,0.0,0.0
1798,2748.0,6.0,5.166666666666667,3.0,1732.7599999999998,288.7933333333333,16.0,4.0,0.0,1.0,3.0,2.0,0.0,477.85,1212.4599999999998,42.449999999999996,0.0
1799,4043.0,2.0,11.5,3.0,45.400000000000006,22.700000000000003,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,32.900000000000006,12.5,1.0
1800,2146.0,1.0,1.0,1.0,106.0,106.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106.0,1.0
1801,448.0,2.0,11.0,3.0,95.61,47.805,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,12.5,83.11,0.0
1802,6136.0,3.0,8.666666666666666,2.0,69.6,23.2,6.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,38.400000000000006,31.200000000000003,0.0
1803,9490.0,18.0,1.7222222222222223,3.0,12962.75,720.1527777777778,42.0,5.0,0.0,3.0,11.0,4.0,0.0,325.58000000000004,12313.169999999998,324.0,0.0
1804,6425.0,4.0,6.75,2.0,1012.8199999999999,253.20499999999998,11.0,4.0,0.0,2.0,1.0,1.0,0.0,121.04,838.0,53.78,0.0
1805,4720.0,3.0,6.333333333333333,3.0,459.88999999999993,153.29666666666665,17.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,459.88999999999993,0.0,1.0
1806,6644.0,2.0,1.5,3.0,1050.51,525.255,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1050.51,0.0,1.0
1807,8410.0,5.0,6.2,2.0,286.1,57.220000000000006,16.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,206.3,79.8,0.0
1808,9309.0,3.0,6.666666666666667,2.0,99.08000000000001,33.02666666666667,6.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,47.79,51.290000000000006,1.0
1809,4999.0,3.0,5.0,2.0,490.71000000000004,163.57000000000002,14.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,68.0,422.71000000000004,1.0
1810,1270.0,5.0,5.6,1.0,189.55999999999997,37.91199999999999,14.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,135.62,53.940000000000005,0.0
1811,6755.0,9.0,2.7777777777777777,2.0,661.7999999999998,73.53333333333332,33.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,526.35,135.45,0.0
1812,3154.0,5.0,6.0,3.0,1087.23,217.446,14.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,124.44999999999999,962.78,0.0
1813,6579.0,3.0,10.333333333333334,3.0,562.22,187.40666666666667,20.0,3.0,0.0,1.0,1.0,1.0,0.0,470.4199999999999,49.400000000000006,42.400000000000006,0.0
1814,9586.0,2.0,2.5,3.0,2544.2,1272.1,4.0,1.0,0.0,1.0,1.0,0.0,0.0,2399.0,145.2,0.0,0.0
1815,7833.0,6.0,3.8333333333333335,3.0,186.51,31.084999999999997,12.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,143.62,42.89,0.0
1816,3085.0,4.0,5.0,3.0,247.14,61.785,17.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,216.94,30.2,0.0
1817,4627.0,19.0,1.631578947368421,3.0,406.23,21.380526315789474,24.0,5.0,13.0,0.0,4.0,2.0,169.92,0.0,200.46,35.849999999999994,0.0
1818,5950.0,11.0,2.6363636363636362,3.0,330.28,30.025454545454544,23.0,4.0,0.0,0.0,9.0,2.0,0.0,0.0,282.08,48.2,0.0
1819,6137.0,9.0,3.4444444444444446,2.0,378.08,42.00888888888889,16.0,5.0,0.0,1.0,7.0,1.0,0.0,46.8,291.43,39.85,0.0
1820,6224.0,2.0,7.5,2.0,530.1,265.05,7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,530.1,1.0
1821,1297.0,11.0,2.6363636363636362,2.0,528.99,48.09,21.0,5.0,0.0,3.0,1.0,7.0,0.0,303.47,9.02,216.5,0.0
1822,2668.0,12.0,2.0833333333333335,3.0,5222.39,435.1991666666667,38.0,3.0,0.0,0.0,8.0,4.0,0.0,0.0,1606.9899999999998,3615.4,0.0
1823,2751.0,2.0,11.0,2.0,151.31,75.655,6.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,151.31,1.0
1824,3941.0,1.0,3.0,3.0,212.04999999999998,212.04999999999998,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,212.04999999999998,0.0,0.0
1825,1636.0,1.0,2.0,2.0,43.900000000000006,43.900000000000006,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.900000000000006,0.0
1826,6805.0,13.0,2.3076923076923075,2.0,317.3299999999999,24.409999999999993,18.0,5.0,0.0,0.0,6.0,7.0,0.0,0.0,200.23999999999998,117.09,0.0
1827,6984.0,5.0,4.4,2.0,412.87,82.574,22.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,412.87,0.0
1828,4466.0,20.0,1.55,3.0,628.7900000000001,31.439500000000002,22.0,5.0,0.0,2.0,14.0,4.0,0.0,22.27,541.46,65.06,0.0
1829,1016.0,2.0,1.0,2.0,93.5,46.75,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,93.5,1.0
1830,8934.0,2.0,13.0,2.0,74.58,37.29,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,54.78,19.8,0.0
1831,6309.0,5.0,5.8,3.0,521.1299999999999,104.22599999999997,24.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,444.62999999999994,76.5,0.0
1832,6044.0,5.0,3.8,3.0,447.05999999999995,89.41199999999999,16.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,442.86,4.2,0.0
1833,5331.0,11.0,2.8181818181818183,3.0,664.98,60.45272727272727,18.0,5.0,0.0,0.0,9.0,2.0,0.0,0.0,577.4100000000001,87.57000000000001,0.0
1834,6054.0,8.0,3.75,3.0,410.67,51.33375,17.0,5.0,4.0,0.0,2.0,2.0,211.79999999999998,0.0,87.14999999999999,111.72,0.0
1835,9687.0,2.0,10.5,2.0,194.70000000000005,97.35000000000002,11.0,2.0,0.0,1.0,0.0,1.0,0.0,123.30000000000001,0.0,71.4,0.0
1836,3820.0,3.0,5.666666666666667,3.0,234.16,78.05333333333333,9.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,234.16,0.0,0.0
1837,793.0,2.0,15.0,2.0,87.53000000000002,43.76500000000001,11.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,87.53000000000002,0.0
1838,2179.0,5.0,5.0,2.0,381.53000000000003,76.30600000000001,27.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,318.14000000000004,63.38999999999999,0.0
1839,6310.0,3.0,6.0,2.0,120.77999999999999,40.26,5.0,2.0,1.0,0.0,1.0,1.0,87.50999999999999,0.0,26.79,6.48,0.0
1840,2130.0,2.0,15.5,1.0,55.4,27.7,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,15.6,39.8,0.0
1841,8697.0,8.0,3.375,2.0,353.98,44.2475,17.0,5.0,7.0,0.0,0.0,1.0,289.16,0.0,0.0,64.82,0.0
1842,2310.0,3.0,5.666666666666667,2.0,240.74,80.24666666666667,14.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,100.94000000000001,139.8,0.0
1843,2694.0,8.0,3.75,1.0,159.4,19.925,11.0,4.0,0.0,2.0,1.0,5.0,0.0,26.799999999999997,34.06,98.54,0.0
1844,2236.0,3.0,10.0,3.0,300.37,100.12333333333333,17.0,3.0,1.0,0.0,0.0,2.0,113.63,0.0,0.0,186.74,0.0
1845,9548.0,5.0,6.2,3.0,264.15,52.83,10.0,4.0,5.0,0.0,0.0,0.0,264.15,0.0,0.0,0.0,0.0
1846,3189.0,3.0,8.333333333333334,3.0,146.41,48.803333333333335,10.0,3.0,1.0,0.0,2.0,0.0,52.53,0.0,93.88,0.0,1.0
1847,5742.0,22.0,1.3181818181818181,3.0,2253.1800000000003,102.41727272727275,29.0,5.0,5.0,2.0,11.0,4.0,587.72,145.0,1096.54,423.92,0.0
1848,7406.0,1.0,3.0,3.0,94.0,94.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,94.0,0.0,1.0
1849,3195.0,1.0,3.0,3.0,96.68,96.68,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,96.68,0.0,0.0
1850,8838.0,4.0,5.75,2.0,399.98,99.995,19.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,201.05,198.93,0.0
1851,1847.0,4.0,6.75,3.0,278.25,69.5625,19.0,3.0,1.0,0.0,3.0,0.0,20.06,0.0,258.19000000000005,0.0,0.0
1852,1667.0,10.0,2.5,2.0,503.59000000000003,50.359,22.0,4.0,4.0,1.0,0.0,5.0,128.35999999999999,92.60999999999999,0.0,282.62,0.0
1853,4459.0,3.0,6.0,2.0,164.21,54.73666666666667,16.0,3.0,0.0,1.0,0.0,2.0,0.0,61.32000000000001,0.0,102.89000000000001,0.0
1854,2649.0,3.0,5.0,1.0,124.8,41.6,8.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,124.8,0.0
1855,5713.0,5.0,3.6,3.0,362.5999999999999,72.51999999999998,17.0,2.0,0.0,5.0,0.0,0.0,0.0,362.5999999999999,0.0,0.0,0.0
1856,8626.0,22.0,1.4090909090909092,3.0,1454.4499999999998,66.11136363636363,32.0,5.0,17.0,0.0,5.0,0.0,1019.91,0.0,434.54,0.0,0.0
1857,2602.0,5.0,5.8,3.0,182.47,36.494,11.0,4.0,2.0,0.0,2.0,1.0,67.05,0.0,91.07999999999998,24.340000000000003,0.0
1858,775.0,5.0,5.8,3.0,456.67999999999995,91.33599999999998,12.0,4.0,2.0,0.0,0.0,3.0,257.41999999999996,0.0,0.0,199.26000000000002,0.0
1859,6015.0,7.0,4.0,3.0,434.59000000000003,62.08428571428572,19.0,5.0,1.0,0.0,5.0,1.0,32.53,0.0,319.3500000000001,82.71000000000001,0.0
1860,2118.0,1.0,2.0,2.0,77.31,77.31,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.31,0.0
1861,7651.0,2.0,1.5,3.0,199.17000000000002,99.58500000000001,6.0,1.0,2.0,0.0,0.0,0.0,199.17000000000002,0.0,0.0,0.0,0.0
1862,7679.0,4.0,4.25,3.0,114.85,28.7125,6.0,3.0,2.0,1.0,0.0,1.0,55.5,26.14,0.0,33.21,0.0
1863,2935.0,4.0,6.0,3.0,164.32000000000002,41.080000000000005,11.0,3.0,3.0,0.0,1.0,0.0,103.64,0.0,60.67999999999999,0.0,0.0
1864,7843.0,1.0,2.0,2.0,119.0,119.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,119.0,0.0
1865,4959.0,6.0,4.833333333333333,2.0,449.94,74.99,13.0,4.0,1.0,0.0,1.0,4.0,64.28,0.0,87.07999999999998,298.58,0.0
1866,7556.0,10.0,3.1,2.0,657.53,65.753,26.0,5.0,2.0,0.0,7.0,1.0,156.79999999999998,0.0,479.39000000000004,21.34,0.0
1867,7402.0,5.0,3.6,2.0,87.59,17.518,8.0,3.0,3.0,0.0,1.0,1.0,29.889999999999997,0.0,45.559999999999995,12.14,1.0
1868,970.0,13.0,2.3076923076923075,3.0,744.4599999999999,57.26615384615384,33.0,5.0,2.0,5.0,2.0,4.0,182.14,210.99,81.53,269.8,0.0
1869,8632.0,1.0,2.0,2.0,48.44,48.44,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.44,1.0
1870,1695.0,1.0,2.0,2.0,9.1,9.1,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.1,1.0
1871,2389.0,19.0,1.631578947368421,1.0,1419.7900000000002,74.72578947368422,39.0,5.0,0.0,0.0,14.0,5.0,0.0,0.0,916.8299999999999,502.9599999999999,0.0
1872,8183.0,8.0,2.375,3.0,1614.29,201.78625,34.0,3.0,0.0,3.0,5.0,0.0,0.0,824.24,790.0499999999998,0.0,0.0
1873,7915.0,2.0,11.5,3.0,331.8499999999999,165.92499999999995,20.0,2.0,0.0,1.0,0.0,1.0,0.0,103.68,0.0,228.17,1.0
1874,3543.0,3.0,8.0,3.0,702.9,234.29999999999998,20.0,3.0,0.0,1.0,2.0,0.0,0.0,422.15,280.75000000000006,0.0,0.0
1875,9272.0,4.0,7.5,2.0,285.61,71.4025,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,92.63000000000001,192.98000000000002,0.0
1876,4235.0,4.0,6.5,3.0,320.9000000000001,80.22500000000002,16.0,4.0,0.0,3.0,1.0,0.0,0.0,253.32000000000002,67.58,0.0,0.0
1877,542.0,2.0,5.5,3.0,94.35000000000001,47.175000000000004,5.0,2.0,0.0,2.0,0.0,0.0,0.0,94.35000000000001,0.0,0.0,1.0
1878,156.0,4.0,7.0,2.0,160.06,40.015,12.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,141.82,18.240000000000002,1.0
1879,7283.0,10.0,2.4,2.0,470.99,47.099000000000004,20.0,4.0,6.0,0.0,3.0,1.0,258.63,0.0,146.45,65.91,0.0
1880,2705.0,3.0,6.0,2.0,100.1,33.36666666666667,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,86.6,13.5,0.0
1881,5740.0,5.0,6.0,2.0,553.2,110.64000000000001,16.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,333.92,219.28000000000003,1.0
1882,3751.0,4.0,7.0,2.0,438.02,109.505,16.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,22.77,415.25,0.0
1883,9596.0,1.0,3.0,3.0,247.62,247.62,8.0,1.0,0.0,1.0,0.0,0.0,0.0,247.62,0.0,0.0,0.0
1884,5879.0,14.0,2.2142857142857144,2.0,532.86,38.06142857142857,20.0,5.0,0.0,4.0,4.0,6.0,0.0,298.45,122.41,112.00000000000001,0.0
1885,4966.0,1.0,3.0,3.0,170.55,170.55,7.0,1.0,0.0,1.0,0.0,0.0,0.0,170.55,0.0,0.0,0.0
1886,6879.0,7.0,4.428571428571429,3.0,939.6399999999999,134.2342857142857,22.0,5.0,0.0,2.0,2.0,3.0,0.0,275.1,273.7,390.84000000000003,0.0
1887,5786.0,4.0,7.25,1.0,402.02,100.505,20.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,84.55000000000001,317.47,1.0
1888,2396.0,11.0,2.5454545454545454,2.0,593.91,53.99181818181818,22.0,5.0,5.0,2.0,2.0,2.0,186.94,176.82,143.09,87.06,0.0
1889,2946.0,2.0,15.5,3.0,164.57999999999998,82.28999999999999,9.0,2.0,0.0,1.0,1.0,0.0,0.0,100.66,63.92,0.0,0.0
1890,1523.0,3.0,8.0,2.0,378.0299999999999,126.00999999999998,21.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,236.82,141.20999999999998,0.0
1891,7575.0,1.0,1.0,1.0,1340.8,1340.8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1340.8,0.0
1892,8790.0,4.0,7.75,1.0,246.26999999999998,61.567499999999995,18.0,3.0,1.0,0.0,2.0,1.0,33.6,0.0,200.51999999999998,12.15,0.0
1893,5677.0,1.0,2.0,2.0,71.25,71.25,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.25,0.0
1894,8061.0,4.0,7.5,2.0,125.62,31.405,11.0,3.0,1.0,0.0,1.0,2.0,3.75,0.0,29.7,92.16999999999999,0.0
1895,7516.0,4.0,7.5,2.0,481.88,120.47,20.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,180.45,301.43,0.0
1896,2200.0,3.0,6.666666666666667,3.0,230.12,76.70666666666666,14.0,2.0,3.0,0.0,0.0,0.0,230.12,0.0,0.0,0.0,0.0
1897,544.0,2.0,6.5,3.0,467.9,233.95,2.0,2.0,0.0,1.0,1.0,0.0,0.0,69.9,398.0,0.0,0.0
1898,9533.0,4.0,7.25,3.0,424.9,106.225,8.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,405.9,19.0,0.0
1899,803.0,5.0,5.2,3.0,674.8299999999999,134.96599999999998,19.0,3.0,2.0,0.0,3.0,0.0,148.06,0.0,526.77,0.0,0.0
1900,827.0,1.0,3.0,3.0,130.0,130.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,130.0,0.0,0.0
1901,5506.0,4.0,4.75,3.0,671.02,167.755,30.0,2.0,0.0,2.0,1.0,1.0,0.0,349.98,199.14000000000001,121.9,1.0
1902,6194.0,6.0,4.833333333333333,3.0,1380.82,230.13666666666666,10.0,4.0,0.0,1.0,1.0,4.0,0.0,52.22,904.5,424.0999999999999,0.0
1903,6390.0,1.0,3.0,3.0,561.6,561.6,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,561.6,0.0,1.0
1904,529.0,4.0,5.25,3.0,1438.5000000000002,359.62500000000006,17.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1200.4,238.1,0.0
1905,8108.0,6.0,4.0,3.0,691.0,115.16666666666667,19.0,3.0,0.0,6.0,0.0,0.0,0.0,691.0,0.0,0.0,0.0
1906,3911.0,15.0,1.6666666666666667,3.0,1372.5,91.5,20.0,4.0,0.0,6.0,9.0,0.0,0.0,481.09999999999997,891.4,0.0,0.0
1907,1389.0,10.0,2.2,3.0,274.96,27.496,10.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,222.64999999999998,52.31,0.0
1908,8733.0,3.0,1.3333333333333333,3.0,43.1,14.366666666666667,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,43.1,0.0,0.0
1909,6482.0,15.0,2.0,3.0,520.78,34.718666666666664,18.0,5.0,0.0,0.0,9.0,6.0,0.0,0.0,362.78999999999996,157.99,0.0
1910,4684.0,32.0,0.96875,3.0,1979.6399999999999,61.863749999999996,58.0,5.0,6.0,0.0,16.0,10.0,109.99,0.0,1143.39,726.26,0.0
1911,7093.0,1.0,3.0,3.0,169.00000000000003,169.00000000000003,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,169.00000000000003,0.0,0.0
1912,6395.0,1.0,3.0,3.0,191.50000000000003,191.50000000000003,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,191.50000000000003,0.0,0.0
1913,4024.0,4.0,5.75,3.0,143.37999999999997,35.84499999999999,11.0,4.0,0.0,1.0,1.0,2.0,0.0,41.43,26.47,75.48,0.0
1914,5895.0,4.0,6.75,3.0,464.42999999999995,116.10749999999999,9.0,3.0,1.0,2.0,1.0,0.0,48.0,196.53,219.9,0.0,0.0
1915,5490.0,6.0,2.5,3.0,551.64,91.94,19.0,2.0,0.0,2.0,0.0,4.0,0.0,210.84000000000003,0.0,340.8,0.0
1916,5114.0,3.0,8.0,3.0,882.7799999999999,294.25999999999993,20.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,882.7799999999999,0.0,0.0
1917,7738.0,13.0,2.0,3.0,719.92,55.378461538461536,30.0,4.0,0.0,3.0,7.0,3.0,0.0,164.28,380.8,174.84,0.0
1918,407.0,3.0,7.666666666666667,1.0,131.78,43.92666666666667,8.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,131.78,0.0
1919,577.0,4.0,4.0,3.0,250.29,62.5725,16.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,160.99,89.30000000000001,0.0
1920,4419.0,5.0,5.0,3.0,457.74,91.548,35.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,457.74,0.0,0.0
1921,7498.0,6.0,3.5,3.0,838.7299999999999,139.78833333333333,15.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,838.7299999999999,0.0,0.0
1922,3126.0,5.0,5.6,3.0,429.4900000000001,85.89800000000002,12.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,429.4900000000001,0.0,0.0
1923,3497.0,2.0,12.0,3.0,107.22999999999999,53.614999999999995,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,107.22999999999999,0.0,0.0
1924,2543.0,2.0,13.5,3.0,433.5,216.75,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,433.5,0.0,1.0
1925,234.0,4.0,2.75,1.0,67.58,16.895,6.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,32.300000000000004,35.28,0.0
1926,5820.0,8.0,3.625,3.0,2064.97,258.12125,42.0,5.0,0.0,2.0,3.0,3.0,0.0,611.72,500.5,952.7500000000001,0.0
1927,5295.0,2.0,4.5,3.0,79.15,39.575,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,66.69999999999999,12.450000000000001,0.0
1928,1837.0,2.0,9.0,3.0,72.39,36.195,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,72.39,0.0,0.0
1929,9831.0,3.0,10.0,3.0,274.58,91.52666666666666,8.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,195.1,79.48,0.0
1930,1347.0,2.0,8.0,3.0,368.62,184.31,15.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,63.2,305.4200000000001,0.0
1931,7852.0,3.0,6.0,3.0,89.53,29.843333333333334,9.0,2.0,1.0,0.0,2.0,0.0,40.93,0.0,48.599999999999994,0.0,0.0
1932,5624.0,5.0,5.6,3.0,190.65,38.13,8.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,181.61,9.04,0.0
1933,1462.0,1.0,3.0,3.0,106.00000000000001,106.00000000000001,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,106.00000000000001,0.0,0.0
1934,7883.0,2.0,2.5,3.0,219.6,109.8,2.0,1.0,2.0,0.0,0.0,0.0,219.6,0.0,0.0,0.0,0.0
1935,5792.0,2.0,15.0,3.0,227.16,113.58,9.0,2.0,0.0,1.0,0.0,1.0,0.0,82.6,0.0,144.56,1.0
1936,5915.0,4.0,2.5,3.0,155.38,38.845,11.0,2.0,0.0,3.0,1.0,0.0,0.0,119.78,35.6,0.0,0.0
1937,4213.0,11.0,2.8181818181818183,3.0,419.5100000000001,38.13727272727274,19.0,5.0,1.0,0.0,7.0,3.0,48.449999999999996,0.0,189.55,181.51000000000002,0.0
1938,7919.0,1.0,3.0,3.0,125.25,125.25,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,125.25,0.0,0.0
